Parent	Child	BS.Prob	edgeScore	BS.Direction
HLA-DOA	ADCY7	0.130000	0.130000	0.886923
IL18	ADCY7	0.118100	0.118100	0.784928
INPP5D	ADCY7	0.412400	0.412400	0.929680
JAK3	ADCY7	0.234900	0.234900	0.877820
KIAA1949	ADCY7	0.135500	0.135500	0.836900
ADCY7	LOC100130557	0.071100	0.071100	0.964838
LPXN	ADCY7	0.340700	0.340700	0.945994
ADCY7	MAP2K1	0.078000	0.078000	0.992308
ADCY7	MAPK14	0.122500	0.122500	0.897959
MLKL	ADCY7	0.101900	0.101900	0.768400
ADCY7	MMP9	0.249100	0.249100	0.975913
ADCY7	NAGS	0.059200	0.059200	0.979730
ADCY7	NOTCH1	0.087500	0.087500	0.741714
PAG1	ADCY7	0.454600	0.454600	0.789705
ADCY7	PDK1	0.259000	0.259000	0.800772
PIK3CD	ADCY7	0.392600	0.392600	0.825777
PIK3CG	ADCY7	0.683300	0.683300	0.823796
ADCY7	PLA2G12A	0.451300	0.451300	0.945048
PLCG2	ADCY7	0.160800	0.160800	0.952114
PRKCB	ADCY7	0.313400	0.313400	0.992342
ADCY7	PRKCH	0.076400	0.076400	0.924084
PRKCQ	ADCY7	0.253900	0.253900	0.812525
PSTPIP1	ADCY7	0.452900	0.452900	0.935085
RAC2	ADCY7	0.382400	0.382400	0.950314
RASSF5	ADCY7	0.304000	0.304000	0.968421
ADCY7	ROR1	0.065600	0.065600	0.809451
SH2D2A	ADCY7	0.564000	0.564000	0.623936
SH3KBP1	ADCY7	0.129400	0.129400	0.832303
SOCS1	ADCY7	0.054300	0.054300	0.911602
ADCY7	STAT4	0.549700	0.549700	0.595598
STK17A	ADCY7	0.235300	0.235300	0.883128
STK17B	ADCY7	0.544300	0.544300	0.753077
ADCY7	STK4	0.492500	0.492500	0.626396
ADCY7	SYK	0.066400	0.066400	0.584337
TRAF1	ADCY7	0.328400	0.328400	0.984470
ADCY7	TRAF6	0.096500	0.096500	0.649741
UPP1	ADCY7	0.065900	0.065900	0.943854
ADCY9	ALDOA	0.114200	0.114200	0.778459
ADCY9	ARAF	0.285500	0.285500	0.700876
ADCY9	ASTN2	0.122500	0.122500	0.929796
ADCY9	ATF4	0.103800	0.103800	0.926782
ADCY9	ATP7B	0.145400	0.145400	0.508253
ADCY9	BBC3	0.102400	0.102400	0.893555
BBS1	ADCY9	0.162600	0.162600	0.871464
BCAM	ADCY9	0.447600	0.447600	0.682529
ADCY9	CBFA2T3	0.072800	0.072800	0.820055
ADCY9	CEBPD	0.204900	0.204900	0.957540
ADCY9	CISH	0.220500	0.220500	0.857596
ADCY9	CREB3L1	0.112700	0.112700	0.909494
CREBBP	ADCY9	0.757100	0.757100	0.650641
ADCY9	CTRB2	0.055500	0.055500	0.884685
CTSF	ADCY9	0.211200	0.211200	0.646307
ADCY9	CXADR	0.686900	0.686900	0.980638
DAZAP2	ADCY9	0.196800	0.196800	0.883638
ADCY9	DDR1	0.198800	0.198800	0.991449
ADCY9	DOCK9	0.082900	0.082900	0.985525
ADCY9	E2F7	0.090300	0.090300	0.889258
ADCY9	ELF3	0.071300	0.071300	0.939691
ADCY9	EPHA4	0.618500	0.618500	0.835570
ERBB3	ADCY9	0.410700	0.410700	0.767227
ADCY9	FHIT	0.077100	0.077100	0.954604
FLJ22184	ADCY9	0.052600	0.052600	0.811787
ADCY9	FZD10	0.101500	0.101500	0.744828
ADCY9	GDF15	0.051100	0.051100	0.757339
ADCY9	GSK3B	0.052500	0.052500	0.990476
ADCY9	GSTM3	0.093800	0.093800	0.962687
HDAC2	ADCY9	0.540500	0.540500	0.860870
ADCY9	HDAC4	0.072400	0.072400	0.835635
ADCY9	HIF1A	0.128900	0.128900	0.991466
ADCY9	HSPB1	0.181700	0.181700	0.908090
ADCY9	IER2	0.104500	0.104500	0.770335
IGFBP4	ADCY9	0.569100	0.569100	0.670357
ADCY9	INPPL1	0.085400	0.085400	0.532787
JUND	ADCY9	0.215600	0.215600	0.507421
ADCY9	KCNK1	0.242600	0.242600	0.960429
ADCY9	KLF2	0.081500	0.081500	0.763190
LAMB2	ADCY9	0.535800	0.535800	0.784621
MAP3K12	ADCY9	0.593000	0.593000	0.829848
ADCY9	MAPK3	0.278000	0.278000	0.726978
ADCY9	MBOAT2	0.080400	0.080400	0.995025
ADCY9	ME1	0.050200	0.050200	0.994024
ADCY9	MEF2D	0.119700	0.119700	0.785297
MLPH	ADCY9	0.454100	0.454100	0.948910
ADCY9	MST1R	0.061300	0.061300	0.962480
ADCY9	MYL5	0.329000	0.329000	0.904559
ADCY9	NAB2	0.074400	0.074400	0.947581
ADCY9	NFATC4	0.197000	0.197000	0.500508
ADCY9	NFKBIZ	0.617900	0.617900	0.829908
ADCY9	NRSN2	0.074200	0.074200	0.878706
PDK2	ADCY9	0.249600	0.249600	0.764824
PDPK1	ADCY9	0.839400	0.839400	0.806052
ADCY9	PKIB	0.066300	0.066300	0.977376
ADCY9	PLEK2	0.088400	0.088400	0.986425
ADCY9	PRKACA	0.224000	0.224000	0.985714
ADCY9	PRKCD	0.193500	0.193500	0.874935
ADCY9	PRSS22	0.301300	0.301300	0.953867
PSAT1	ADCY9	0.100200	0.100200	0.667665
ADCY9	PTPRE	0.060200	0.060200	0.948505
ADCY9	RAF1	0.094000	0.094000	0.993617
RBKS	ADCY9	0.061900	0.061900	0.502423
RDX	ADCY9	0.067200	0.067200	0.965774
RHOB	ADCY9	0.164300	0.164300	0.886792
ADCY9	RHOQ	0.105900	0.105900	0.553352
RHOT2	ADCY9	0.687500	0.687500	0.772945
ADCY9	RPS6KA3	0.062000	0.062000	0.959677
RRAS2	ADCY9	0.304000	0.304000	0.716776
SH3GLB2	ADCY9	0.063500	0.063500	0.519685
ADCY9	SHC1	0.074000	0.074000	0.962162
ADCY9	SIN3A	0.095800	0.095800	0.626305
ADCY9	SLC16A6	0.098500	0.098500	0.922843
ADCY9	SMAD3	0.119800	0.119800	0.818865
ADCY9	SOX2	0.094400	0.094400	0.757415
ADCY9	STAM2	0.050000	0.050000	0.910000
ADCY9	STC2	0.087900	0.087900	0.649602
ADCY9	SULT1A1	0.329800	0.329800	0.556095
ADCY9	SULT1A2	0.376700	0.376700	0.603663
ADCY9	TFF1	0.515300	0.515300	0.721133
ADCY9	TFPI2	0.278700	0.278700	0.964478
ADCY9	TIMP1	0.055300	0.055300	0.963834
ADCY9	TNRC18	0.145500	0.145500	0.899656
ADCY9	TRERF1	0.218100	0.218100	0.686841
TSPO	ADCY9	0.133900	0.133900	0.957431
ADCY9	UBE2D1	0.318800	0.318800	0.772271
ADCY9	UBE2E3	0.137800	0.137800	0.638607
UBE2J1	ADCY9	0.056700	0.056700	0.968254
ADCY9	UBE2L6	0.052600	0.052600	1.000000
YWHAQ	ADCY9	0.103400	0.103400	0.796905
ADCY9	ZNF365	0.121400	0.121400	0.768534
ZNF467	ADCY9	0.095100	0.095100	0.939012
AKT3	ADORA2B	0.065900	0.065900	0.795144
ADORA2B	ANKDD1A	0.104100	0.104100	0.966378
BMP2	ADORA2B	0.409100	0.409100	0.715473
ADORA2B	CAPRIN2	0.344500	0.344500	0.898403
ADORA2B	CARD9	0.053600	0.053600	0.908582
CBS	ADORA2B	0.102200	0.102200	0.823875
ADORA2B	CCND3	0.096600	0.096600	0.947205
ADORA2B	CDC42EP1	0.126900	0.126900	0.620961
ADORA2B	CDC42EP2	0.089900	0.089900	0.826474
CDKN2A	ADORA2B	0.119200	0.119200	0.644295
ADORA2B	CDR2	0.256500	0.256500	0.996881
ADORA2B	CEBPB	0.203400	0.203400	0.735497
ADORA2B	CFL2	0.103800	0.103800	0.868015
ADORA2B	CHI3L1	0.113900	0.113900	0.733977
ADORA2B	CHST10	0.128300	0.128300	0.996103
ADORA2B	CREB3L4	0.066900	0.066900	0.991031
CRYAB	ADORA2B	0.304100	0.304100	0.691549
ADORA2B	DKFZP434I0714	0.236600	0.236600	0.985630
ADORA2B	DNM1L	0.248000	0.248000	0.952016
DUSP9	ADORA2B	0.082100	0.082100	0.859927
ADORA2B	E2F6	0.082300	0.082300	0.952612
ADORA2B	ELOVL1	0.058000	0.058000	0.967241
ADORA2B	EMG1	0.331200	0.331200	0.670290
ADORA2B	EMILIN2	0.076900	0.076900	0.713914
ADORA2B	FAM100B	0.217400	0.217400	0.813247
ADORA2B	FAM136A	0.053600	0.053600	0.837687
ADORA2B	FAM48A	0.130000	0.130000	0.998462
FERMT1	ADORA2B	0.190900	0.190900	0.744369
ADORA2B	FGFR3	0.135700	0.135700	0.996315
ADORA2B	FOXC2	0.155800	0.155800	0.818999
ADORA2B	FZD5	0.124900	0.124900	0.979183
ADORA2B	FZD6	0.122900	0.122900	0.980472
ADORA2B	FZD7	0.117500	0.117500	0.738723
FZD9	ADORA2B	0.256900	0.256900	0.882445
GAL	ADORA2B	0.124100	0.124100	0.804190
ADORA2B	GNRH2	0.088900	0.088900	0.959505
ADORA2B	HDAC3	0.101700	0.101700	0.984267
ADORA2B	HMGCS1	0.055000	0.055000	0.985455
ADORA2B	HS2ST1	0.336500	0.336500	0.799703
ADORA2B	ID1	0.290600	0.290600	0.968341
ADORA2B	IMPA1	0.075100	0.075100	0.988016
ADORA2B	ITGAE	0.068900	0.068900	0.952104
ADORA2B	ITGB8	0.330500	0.330500	0.647504
KCNG1	ADORA2B	0.424100	0.424100	0.611884
KCNN4	ADORA2B	0.082200	0.082200	0.833333
ADORA2B	KLHL7	0.070000	0.070000	0.987143
ADORA2B	KLK10	0.288900	0.288900	0.741433
KLK8	ADORA2B	0.113800	0.113800	0.615993
ADORA2B	KRT14	0.152500	0.152500	0.885902
KRT16	ADORA2B	0.283300	0.283300	0.912107
LARP6	ADORA2B	0.422500	0.422500	0.605917
LEMD1	ADORA2B	0.826100	0.826100	0.848929
ADORA2B	LOC92659	0.208300	0.208300	0.997120
ADORA2B	MAPKAP1	0.055700	0.055700	0.922801
MLPH	ADORA2B	0.059700	0.059700	0.912898
MMP7	ADORA2B	0.548600	0.548600	0.725665
ADORA2B	MTRR	0.245700	0.245700	0.995930
NCOA7	ADORA2B	0.258000	0.258000	0.653101
ADORA2B	NFIL3	0.087000	0.087000	0.865517
NFKBIE	ADORA2B	0.061000	0.061000	0.832787
ADORA2B	NXT1	0.172900	0.172900	0.645460
ADORA2B	PAK2	0.054700	0.054700	0.694698
PLA2G4A	ADORA2B	0.364500	0.364500	0.951715
ADORA2B	PLOD2	0.053600	0.053600	0.934701
ADORA2B	PRKCDBP	0.056700	0.056700	0.767196
ADORA2B	PRNP	0.531700	0.531700	0.594508
ADORA2B	PSAT1	0.090400	0.090400	0.756637
PTPLA	ADORA2B	0.185900	0.185900	0.662184
ADORA2B	RAD51L3	0.050400	0.050400	0.968254
ADORA2B	RAF1	0.082400	0.082400	0.991505
ADORA2B	RBM7	0.067600	0.067600	0.942308
ADORA2B	RCBTB1	0.050900	0.050900	0.921415
ADORA2B	ROCK2	0.237300	0.237300	0.825537
ADORA2B	RPA4	0.163500	0.163500	0.956575
RPIA	ADORA2B	0.234000	0.234000	0.603846
ADORA2B	RRAS2	0.156200	0.156200	0.676697
ADORA2B	RXRA	0.158000	0.158000	0.938608
ADORA2B	RXRB	0.157700	0.157700	0.878250
ADORA2B	SAA4	0.056200	0.056200	0.862989
ADORA2B	SERPINB2	0.096700	0.096700	0.506722
SERPINB5	ADORA2B	0.556600	0.556600	0.804887
ADORA2B	SFN	0.058600	0.058600	0.964164
ADORA2B	SH3GLB1	0.087400	0.087400	0.591533
ADORA2B	SLC25A32	0.443600	0.443600	0.612263
ADORA2B	SLC6A14	0.062300	0.062300	0.560193
SLPI	ADORA2B	0.271000	0.271000	0.571218
ADORA2B	SOCS5	0.306200	0.306200	0.664598
SOD2	ADORA2B	0.068900	0.068900	0.513788
ADORA2B	SOD3	0.092500	0.092500	0.951351
ADORA2B	SOX3	0.059400	0.059400	0.976431
SOX8	ADORA2B	0.358700	0.358700	0.969055
ADORA2B	SPDEF	0.222800	0.222800	0.684919
ADORA2B	ST3GAL6	0.145500	0.145500	0.642612
ADORA2B	TAGLN2	0.054900	0.054900	0.785064
ADORA2B	TGFA	0.081200	0.081200	0.780788
ADORA2B	TM4SF1	0.059100	0.059100	0.991540
TMEM158	ADORA2B	0.563800	0.563800	0.870167
ADORA2B	TMEM39B	0.059700	0.059700	0.842546
ADORA2B	TNFRSF11A	0.076100	0.076100	0.973719
ADORA2B	TRERF1	0.050600	0.050600	0.942688
TSPO	ADORA2B	0.243500	0.243500	0.501437
ADORA2B	UBE2E3	0.079400	0.079400	0.935768
ADORA2B	UCA1	0.229800	0.229800	0.727589
ADORA2B	UPP1	0.091900	0.091900	0.880305
ADORA2B	VPS28	0.135200	0.135200	1.000000
ADORA2B	ZNF467	0.242600	0.242600	0.608821
ALPP	ADRBK1	0.502900	0.502900	0.970770
ADRBK1	ARSI	0.076300	0.076300	0.993447
ADRBK1	ATAD3C	0.055500	0.055500	0.987387
ADRBK1	BMP8B	0.056500	0.056500	0.946903
ADRBK1	BMPR1A	0.480900	0.480900	0.981909
BMPR2	ADRBK1	0.174900	0.174900	0.817038
ADRBK1	CASP8	0.153800	0.153800	0.986346
CDH22	ADRBK1	0.474000	0.474000	0.954008
ADRBK1	CDK7	0.250800	0.250800	0.987640
ADRBK1	CNFN	0.191400	0.191400	0.991118
ADRBK1	CYB561D1	0.078200	0.078200	0.994885
ADRBK1	DVL1	0.143200	0.143200	0.995810
E2F1	ADRBK1	0.484600	0.484600	0.782707
E2F4	ADRBK1	0.666500	0.666500	0.827457
ELF2	ADRBK1	0.268200	0.268200	0.939224
ADRBK1	ENTPD7	0.082800	0.082800	0.844203
EXOC3L2	ADRBK1	0.400900	0.400900	0.981292
ADRBK1	FER1L4	0.112200	0.112200	0.957219
FLJ35390	ADRBK1	0.475700	0.475700	0.819844
ADRBK1	FUT2	0.118000	0.118000	0.995763
ADRBK1	GALR3	0.187400	0.187400	0.875667
ADRBK1	GNAI2	0.300700	0.300700	0.983705
ADRBK1	GPR153	0.099500	0.099500	0.811055
GPRIN2	ADRBK1	0.114000	0.114000	0.979825
ADRBK1	GRK5	0.197700	0.197700	0.685888
ADRBK1	GRK6	0.053800	0.053800	0.998141
ADRBK1	GSK3A	0.080000	0.080000	0.993750
ADRBK1	GULP1	0.084800	0.084800	1.000000
HAS3	ADRBK1	0.154200	0.154200	0.930610
ADRBK1	HPS6	0.081800	0.081800	0.996333
IL23A	ADRBK1	0.309100	0.309100	0.951148
ILDR1	ADRBK1	0.628200	0.628200	0.989653
ADRBK1	ITGB7	0.291700	0.291700	0.885499
KCNJ5	ADRBK1	0.283200	0.283200	0.855226
ADRBK1	KLK12	0.123200	0.123200	0.968344
LBX1	ADRBK1	0.087200	0.087200	0.967890
ADRBK1	LOC441245	0.169000	0.169000	0.972781
ADRBK1	LOC650392	0.161800	0.161800	0.575402
LYNX1	ADRBK1	0.260700	0.260700	0.957039
ADRBK1	MAL	0.070400	0.070400	0.982955
MAPK12	ADRBK1	0.136500	0.136500	0.602198
ADRBK1	MAPK9	0.115800	0.115800	0.994819
ADRBK1	MGC45922	0.069400	0.069400	0.889049
ADRBK1	MKNK1	0.076800	0.076800	0.997396
ADRBK1	MMP19	0.563500	0.563500	0.664596
MVK	ADRBK1	0.073700	0.073700	0.978290
NDOR1	ADRBK1	0.485100	0.485100	0.971552
ADRBK1	NOC3L	0.134200	0.134200	0.966468
NOTCH4	ADRBK1	0.152600	0.152600	0.916121
ADRBK1	OGFR	0.629400	0.629400	0.942485
ADRBK1	PAK4	0.175800	0.175800	0.963026
ADRBK1	PIK3C3	0.064100	0.064100	0.964119
ADRBK1	PLD3	0.215700	0.215700	0.978674
ADRBK1	PNPLA3	0.107500	0.107500	0.999070
ADRBK1	PPIF	0.072800	0.072800	1.000000
PPP3CC	ADRBK1	0.245900	0.245900	0.840586
PRSS36	ADRBK1	0.114500	0.114500	0.910917
ADRBK1	PTGER1	0.308100	0.308100	0.982473
ADRBK1	PTGS1	0.122200	0.122200	0.996727
ADRBK1	PTPN11	0.173600	0.173600	0.998272
ADRBK1	RCBTB1	0.111100	0.111100	0.993699
ADRBK1	RHOD	0.095700	0.095700	0.972832
ADRBK1	RHOG	0.063900	0.063900	0.934272
ADRBK1	RPA4	0.327200	0.327200	0.960269
ADRBK1	RPS6KA4	0.608600	0.608600	0.771936
ADRBK1	SF3A2	0.454500	0.454500	0.931793
ADRBK1	SFXN4	0.118900	0.118900	0.996636
SLC26A1	ADRBK1	0.291000	0.291000	0.979725
ADRBK1	SMARCC2	0.221900	0.221900	0.924741
ADRBK1	SMOX	0.084800	0.084800	0.589623
ADRBK1	SMTN	0.060600	0.060600	0.990099
ADRBK1	SOX18	0.168400	0.168400	0.988124
ADRBK1	SPATA2L	0.050200	0.050200	0.998008
SPRR2G	ADRBK1	0.461800	0.461800	0.946730
ADRBK1	SULF1	0.077400	0.077400	0.998708
ADRBK1	TAF1A	0.298500	0.298500	0.976549
ADRBK1	TGFB1	0.313300	0.313300	0.917332
ADRBK1	TGM2	0.087900	0.087900	0.994312
THRA	ADRBK1	0.987100	0.987100	0.972141
ADRBK1	TMEM175	0.450300	0.450300	0.886742
ADRBK1	UAP1	0.177000	0.177000	0.996045
ADRBK1	UBQLN1	0.079200	0.079200	0.989899
VAV1	ADRBK1	0.906800	0.906800	0.507719
ADRBK1	WBP4	0.462700	0.462700	0.871191
ADRBK1	ZNF205	0.110600	0.110600	0.986438
ZNF215	ADRBK1	0.650500	0.650500	0.987087
AKAP12	ADRBK2	0.061800	0.061800	0.983819
ADRBK2	ATF2	0.111100	0.111100	0.674167
ATXN1	ADRBK2	0.173500	0.173500	0.912392
BCL2	ADRBK2	0.401800	0.401800	0.812096
ADRBK2	CASC4	0.074000	0.074000	0.517568
ADRBK2	CASP5	0.115700	0.115700	0.993086
ADRBK2	CAT	0.050700	0.050700	0.794872
CAV1	ADRBK2	0.430900	0.430900	0.943838
CCNB2	ADRBK2	0.267300	0.267300	0.984661
CCND2	ADRBK2	0.193800	0.193800	0.966460
CD3EAP	ADRBK2	0.092400	0.092400	0.971861
CENPF	ADRBK2	0.090500	0.090500	0.988950
CLDN5	ADRBK2	0.267000	0.267000	0.964045
CNIH4	ADRBK2	0.093400	0.093400	0.959315
CTSF	ADRBK2	0.055200	0.055200	0.838768
ADRBK2	DRD4	0.057300	0.057300	0.986038
ADRBK2	EVX1	0.060700	0.060700	0.812191
FDPS	ADRBK2	0.055400	0.055400	0.953069
FNBP1	ADRBK2	0.069200	0.069200	0.713873
ADRBK2	FZD4	0.062400	0.062400	0.580128
ADRBK2	G0S2	0.103000	0.103000	0.502913
GAPDH	ADRBK2	0.053500	0.053500	0.773832
GNAS	ADRBK2	0.062900	0.062900	0.672496
GNG11	ADRBK2	0.152000	0.152000	0.935526
ADRBK2	GPR78	0.065200	0.065200	0.920245
ADRBK2	GPX3	0.270600	0.270600	0.520695
ADRBK2	HADH	0.160600	0.160600	0.993773
ADRBK2	HNF1A	0.240900	0.240900	0.601910
IGFBP6	ADRBK2	0.135500	0.135500	0.985240
INPP5D	ADRBK2	0.057700	0.057700	0.980936
ITGA7	ADRBK2	0.841300	0.841300	0.900511
ITPR1	ADRBK2	0.418200	0.418200	0.668819
KCTD5	ADRBK2	0.062100	0.062100	0.504026
ADRBK2	KRAS	0.215700	0.215700	0.988873
ADRBK2	LCE3D	0.098900	0.098900	0.910010
ADRBK2	MAP3K1	0.071000	0.071000	0.707042
MEF2A	ADRBK2	0.119100	0.119100	0.583543
NAGS	ADRBK2	0.063300	0.063300	0.725118
NR3C1	ADRBK2	0.714000	0.714000	0.803922
PAK2	ADRBK2	0.427000	0.427000	0.867447
PDE2A	ADRBK2	0.429300	0.429300	0.886792
ADRBK2	PHLDA2	0.061300	0.061300	0.605220
PLA2R1	ADRBK2	0.237200	0.237200	0.838111
PPAP2A	ADRBK2	0.068600	0.068600	0.698251
ADRBK2	PPP3CB	0.146200	0.146200	0.573871
ADRBK2	PTEN	0.210100	0.210100	0.548310
RASA1	ADRBK2	0.086300	0.086300	0.922364
RBL2	ADRBK2	0.089200	0.089200	0.767937
RCBTB1	ADRBK2	0.083500	0.083500	0.570060
RNASE4	ADRBK2	0.062500	0.062500	0.731200
ADRBK2	RNF111	0.086300	0.086300	0.669757
RORA	ADRBK2	0.150100	0.150100	0.808128
SESN1	ADRBK2	0.493500	0.493500	0.630193
SLC7A5	ADRBK2	0.074800	0.074800	0.978610
ADRBK2	SP3	0.077000	0.077000	0.990909
ADRBK2	STAT5A	0.116400	0.116400	0.779210
STAT5B	ADRBK2	0.738800	0.738800	0.634272
STAT6	ADRBK2	0.093000	0.093000	0.913978
STX12	ADRBK2	0.156500	0.156500	0.745687
ADRBK2	SYNJ2	0.077300	0.077300	0.998706
TCF4	ADRBK2	0.206000	0.206000	0.926699
TNXB	ADRBK2	0.057700	0.057700	0.911612
ADRBK2	TPM4	0.130800	0.130800	0.609327
ADRBK2	TUBA1C	0.116500	0.116500	0.545923
ADRBK2	TXNIP	0.410800	0.410800	0.513145
UBE2C	ADRBK2	0.344100	0.344100	0.975298
ADRBK2	UST	0.250800	0.250800	0.958134
ADRBK2	VEGFA	0.052300	0.052300	0.854685
AIFM1	ATIC	0.052000	0.052000	0.601923
ATP11C	AIFM1	0.234700	0.234700	0.881977
AIFM1	ATP2A2	0.457000	0.457000	0.718600
AIFM1	ATP2B4	0.109000	0.109000	0.976147
AIFM1	BCL3	0.083200	0.083200	0.783654
AIFM1	BDH1	0.119000	0.119000	0.820168
AIFM1	BRCA1	0.213900	0.213900	0.706405
CASP3	AIFM1	0.119900	0.119900	0.557131
CAV1	AIFM1	0.062300	0.062300	0.975923
CCNB1	AIFM1	0.323500	0.323500	0.987635
CCNE1	AIFM1	0.203000	0.203000	0.995567
CXCL1	AIFM1	0.060900	0.060900	0.722496
DLAT	AIFM1	0.204400	0.204400	0.976517
AIFM1	DUSP10	0.099500	0.099500	0.643216
DYNC1LI2	AIFM1	0.050600	0.050600	0.786561
EBP	AIFM1	0.179900	0.179900	0.906059
ELF4	AIFM1	0.141600	0.141600	0.761299
AIFM1	EPHA2	0.084400	0.084400	0.931280
EREG	AIFM1	0.141800	0.141800	0.650917
FA2H	AIFM1	0.274000	0.274000	0.621533
FADS2	AIFM1	0.215600	0.215600	0.697588
AIFM1	FAM83A	0.412700	0.412700	0.516840
AIFM1	GNAS	0.069300	0.069300	0.621934
AIFM1	GNB1L	0.077600	0.077600	0.759021
GNG11	AIFM1	0.172200	0.172200	0.966318
GOT1	AIFM1	0.080400	0.080400	0.844527
GOT2	AIFM1	0.658800	0.658800	0.588646
AIFM1	GPR109B	0.071000	0.071000	0.759155
GPX7	AIFM1	0.055300	0.055300	0.994575
GYS1	AIFM1	0.262900	0.262900	0.597946
HMGCR	AIFM1	0.077600	0.077600	0.824742
AIFM1	HSPA4	0.100600	0.100600	0.551690
AIFM1	HSPA5	0.235500	0.235500	0.729087
HSPB1	AIFM1	0.056900	0.056900	0.694200
AIFM1	HYAL1	0.279600	0.279600	0.852647
IRAK1	AIFM1	0.050400	0.050400	0.904762
ITGAV	AIFM1	0.204800	0.204800	0.540039
KCTD5	AIFM1	0.146500	0.146500	0.506485
AIFM1	KLF6	0.065800	0.065800	0.808511
AIFM1	KREMEN2	0.059700	0.059700	0.814070
AIFM1	LIG1	0.238400	0.238400	0.727349
AIFM1	MAPKAPK5	0.344300	0.344300	0.882370
NFATC3	AIFM1	0.196900	0.196900	0.509904
NRAS	AIFM1	0.076000	0.076000	0.981579
AIFM1	ORC6L	0.119300	0.119300	0.730930
AIFM1	OSBPL8	0.053300	0.053300	0.923077
AIFM1	PDIA3	0.484900	0.484900	0.761394
PGK1	AIFM1	0.275700	0.275700	0.923830
AIFM1	PHLDA2	0.064300	0.064300	0.643857
PKIG	AIFM1	0.106200	0.106200	0.943503
AIFM1	PNPLA3	0.070100	0.070100	0.686163
PRKCDBP	AIFM1	0.089300	0.089300	0.993281
PRR7	AIFM1	0.050600	0.050600	0.843874
RPL35A	AIFM1	0.089300	0.089300	0.916013
RPL36	AIFM1	0.055400	0.055400	0.790614
RPS28	AIFM1	0.122800	0.122800	0.675896
SLC7A5	AIFM1	0.476700	0.476700	0.792952
SMO	AIFM1	0.051300	0.051300	0.994152
SOCS5	AIFM1	0.050300	0.050300	0.892644
SPATA2L	AIFM1	0.318400	0.318400	0.677764
AIFM1	ST3GAL1	0.116100	0.116100	0.844100
AIFM1	STYK1	0.054100	0.054100	0.818854
SULT4A1	AIFM1	0.123000	0.123000	0.966667
TCEB1	AIFM1	0.065800	0.065800	0.887538
TK1	AIFM1	0.050700	0.050700	0.974359
AIFM1	TM4SF1	0.050000	0.050000	0.984000
TPM3	AIFM1	0.060300	0.060300	0.839138
UBQLN1	AIFM1	0.133600	0.133600	0.940868
AIFM1	UBQLN2	0.114900	0.114900	0.871192
VAC14	AIFM1	0.562900	0.562900	0.560846
AIFM1	VCP	0.248600	0.248600	0.614642
WNT3	AIFM1	0.174700	0.174700	0.946193
AIFM1	YWHAB	0.113200	0.113200	0.695230
AKAP12	ANTXR2	0.591600	0.591600	0.922245
AKAP12	ATXN1	0.327400	0.327400	0.934942
AKAP12	CASC4	0.141500	0.141500	0.992226
AKAP12	CAV1	0.898500	0.898500	0.530996
AKAP12	CCDC3	0.089500	0.089500	0.987709
CCNB2	AKAP12	0.558800	0.558800	0.677165
AKAP12	CCND2	0.068100	0.068100	0.744493
AKAP12	CDC42EP2	0.198600	0.198600	0.534743
AKAP12	CDH11	0.408900	0.408900	0.853509
CLDN5	AKAP12	0.769500	0.769500	0.555166
AKAP12	CTGF	0.512400	0.512400	0.948478
AKAP12	CYR61	0.519700	0.519700	0.898211
AKAP12	DAB2	0.704900	0.704900	0.600936
AKAP12	DUSP1	0.196800	0.196800	0.986280
AKAP12	DUSP4	0.132400	0.132400	0.895015
AKAP12	EDNRA	0.100700	0.100700	0.952334
AKAP12	EFEMP1	0.057800	0.057800	0.986159
EFEMP2	AKAP12	0.663400	0.663400	0.549894
AKAP12	EGR1	0.074600	0.074600	0.991957
AKAP12	EIF2AK2	0.129900	0.129900	0.996921
AKAP12	ELK3	0.930300	0.930300	0.736859
AKAP12	EMP1	0.240600	0.240600	0.985453
AKAP12	EVX1	0.310400	0.310400	0.977771
AKAP12	FGF1	0.239600	0.239600	0.968280
AKAP12	FKSG2	0.300800	0.300800	0.957114
AKAP12	G0S2	0.419300	0.419300	0.993799
AKAP12	GNAS	0.059600	0.059600	1.000000
AKAP12	GNG10	0.095700	0.095700	0.994775
AKAP12	GNG11	0.794500	0.794500	0.594965
AKAP12	GNG12	0.552800	0.552800	0.979559
AKAP12	GPNMB	0.122500	0.122500	1.000000
AKAP12	GPX3	0.198800	0.198800	0.992455
AKAP12	GULP1	0.607700	0.607700	0.981076
AKAP12	HOXA3	0.062300	0.062300	0.770465
AKAP12	HSP90AA1	0.062100	0.062100	0.985507
AKAP12	IGFBP4	0.332000	0.332000	0.941265
IGFBP6	AKAP12	0.993400	0.993400	0.634286
AKAP12	IGFBP7	0.184500	0.184500	0.989702
AKAP12	IL1R1	0.291600	0.291600	0.963306
AKAP12	IL1RN	0.059300	0.059300	0.998314
AKAP12	IL6	0.085200	0.085200	0.953052
AKAP12	ILK	0.093400	0.093400	0.994647
AKAP12	ITGA7	0.455900	0.455900	0.858522
AKAP12	ITGAV	0.067000	0.067000	0.995522
AKAP12	ITGB5	0.186000	0.186000	0.925806
AKAP12	JAG1	0.086900	0.086900	0.852704
AKAP12	JAK1	0.195400	0.195400	0.995394
AKAP12	JUNB	0.087400	0.087400	0.994279
AKAP12	KCNJ2	0.054800	0.054800	0.990876
