Parent	Child	BS.Prob	edgeScore	BS.Direction
ENO1	BMPR1A	0.127500	0.127500	1.000000
BMPR1A	ENTPD7	0.106300	0.106300	0.883349
BMPR1A	EVX1	0.117400	0.117400	0.598807
BMPR1A	FOXB1	0.188700	0.188700	0.898251
BMPR1A	FZD3	0.614200	0.614200	0.802182
FZD7	BMPR1A	0.074600	0.074600	0.965147
GAPDH	BMPR1A	0.073300	0.073300	0.997271
GLS	BMPR1A	0.141600	0.141600	0.993644
GNAI2	BMPR1A	0.089600	0.089600	0.890625
BMPR1A	GNAS	0.052900	0.052900	0.610586
GNG4	BMPR1A	0.119300	0.119300	0.958927
BMPR1A	GRB2	0.060800	0.060800	0.753289
BMPR1A	GRHPR	0.060800	0.060800	0.726974
GYPC	BMPR1A	0.086900	0.086900	0.994246
BMPR1A	HDAC3	0.065300	0.065300	0.869832
BMPR1A	HKDC1	0.241600	0.241600	0.780629
BMPR1A	IL6	0.107300	0.107300	0.720410
INE1	BMPR1A	0.255200	0.255200	0.925157
KLF2	BMPR1A	0.067900	0.067900	0.988218
BMPR1A	LRCH4	0.195000	0.195000	0.862051
MCL1	BMPR1A	0.425500	0.425500	0.984254
MMP12	BMPR1A	0.090600	0.090600	0.943709
NOC3L	BMPR1A	0.216100	0.216100	0.948635
BMPR1A	NPC1	0.093800	0.093800	0.966951
PIK3R5	BMPR1A	0.193200	0.193200	0.998447
PLA2G12A	BMPR1A	0.180900	0.180900	0.986180
BMPR1A	PLA2G6	0.071800	0.071800	0.511142
PNO1	BMPR1A	0.103200	0.103200	0.987403
PRPF4B	BMPR1A	0.373600	0.373600	0.906852
PSTPIP1	BMPR1A	0.127400	0.127400	0.963108
PTK2B	BMPR1A	0.118300	0.118300	0.987320
RBP1	BMPR1A	0.085700	0.085700	0.938156
RCBTB1	BMPR1A	0.081100	0.081100	0.906289
RNF11	BMPR1A	0.080400	0.080400	0.957711
RPS6KA1	BMPR1A	0.134700	0.134700	0.740163
BMPR1A	SCARB1	0.065300	0.065300	0.926493
SET	BMPR1A	0.060300	0.060300	0.988391
BMPR1A	SGCA	0.106100	0.106100	0.776626
SLC26A1	BMPR1A	0.164600	0.164600	0.561968
BMPR1A	SOS2	0.072600	0.072600	0.983471
SPATA2L	BMPR1A	0.056900	0.056900	0.789104
STAT4	BMPR1A	0.144700	0.144700	0.996545
STAT5B	BMPR1A	0.056600	0.056600	0.780919
TMPRSS11D	BMPR1A	0.128500	0.128500	1.000000
CACNA1I	BMPR2	0.111700	0.111700	0.993733
BMPR2	CAV3	0.127600	0.127600	0.894984
CD3EAP	BMPR2	0.089600	0.089600	0.696429
CDK7	BMPR2	0.057000	0.057000	0.954386
CEP170	BMPR2	0.096300	0.096300	0.582555
BMPR2	CHST12	0.050200	0.050200	0.583665
CISH	BMPR2	0.204400	0.204400	0.785225
CRLF3	BMPR2	0.121400	0.121400	0.967875
BMPR2	CSF2	0.065800	0.065800	0.518237
CSNK1E	BMPR2	0.190400	0.190400	0.905987
CTRB2	BMPR2	0.134100	0.134100	0.574944
BMPR2	CYP1A2	0.086900	0.086900	0.971231
DNAJA4	BMPR2	0.200400	0.200400	0.977046
BMPR2	DRD4	0.156300	0.156300	0.841971
ELOVL1	BMPR2	0.173400	0.173400	0.939446
BMPR2	FUT2	0.063500	0.063500	0.850394
BMPR2	FZD2	0.063200	0.063200	0.792722
BMPR2	FZD5	0.069500	0.069500	0.798561
BMPR2	GNAL	0.214300	0.214300	0.996267
GNG10	BMPR2	0.060700	0.060700	0.988468
GPR109B	BMPR2	0.064100	0.064100	0.979719
BMPR2	GRIN1	0.117400	0.117400	0.894378
GYPC	BMPR2	0.151000	0.151000	0.999338
BMPR2	HIPK1	0.080200	0.080200	0.690773
BMPR2	HSPA5	0.202500	0.202500	0.795556
IGFBP7	BMPR2	0.071700	0.071700	1.000000
IL1B	BMPR2	0.175700	0.175700	0.990894
BMPR2	IL1RN	0.052700	0.052700	0.685009
BMPR2	IL23A	0.069700	0.069700	0.786227
INE1	BMPR2	0.661400	0.661400	0.780617
INHBA	BMPR2	0.306700	0.306700	0.914248
BMPR2	ITGB6	0.279300	0.279300	0.934837
KCNJ2	BMPR2	0.170800	0.170800	0.986534
BMPR2	KLK3	0.256800	0.256800	0.519470
KRT1	BMPR2	0.067400	0.067400	0.912463
BMPR2	KRT75	0.064400	0.064400	0.869565
MAL	BMPR2	0.081100	0.081100	0.950678
MAP3K6	BMPR2	0.072100	0.072100	0.748960
MAP3K7	BMPR2	0.091800	0.091800	0.956427
BMPR2	NAB2	0.167400	0.167400	0.878734
BMPR2	NCOR2	0.164700	0.164700	0.896175
NFAT5	BMPR2	0.150300	0.150300	0.642049
BMPR2	NFKB2	0.142800	0.142800	0.866947
BMPR2	PHLDA1	0.087000	0.087000	0.933333
PIK3C3	BMPR2	0.193200	0.193200	0.973602
PIM1	BMPR2	0.065100	0.065100	0.986175
BMPR2	PLCG1	0.154000	0.154000	0.998052
POLR1B	BMPR2	0.116200	0.116200	0.971601
BMPR2	PPIB	0.155000	0.155000	0.610323
BMPR2	PPP2R5B	0.114300	0.114300	0.875766
BMPR2	PPP3CC	0.236100	0.236100	0.911902
BMPR2	PRKACA	0.083900	0.083900	0.979738
PRKCSH	BMPR2	0.251100	0.251100	0.947830
PSORS1C2	BMPR2	0.050800	0.050800	0.824803
BMPR2	PTMS	0.246800	0.246800	0.628039
PYGB	BMPR2	0.145100	0.145100	0.507926
RAD51L3	BMPR2	0.137400	0.137400	0.994178
BMPR2	RPA4	0.101700	0.101700	0.913471
RXRG	BMPR2	0.684800	0.684800	0.809871
BMPR2	SFN	0.062900	0.062900	0.507154
BMPR2	SOX3	0.233300	0.233300	0.984998
STAT4	BMPR2	0.171500	0.171500	0.998834
SYNPO	BMPR2	0.427300	0.427300	0.615025
THRB	BMPR2	0.151300	0.151300	0.921348
TIMP3	BMPR2	0.083700	0.083700	0.827957
BMPR2	TK2	0.050400	0.050400	0.976190
TMPRSS11D	BMPR2	0.252900	0.252900	0.984183
BMPR2	TNFRSF11A	0.077700	0.077700	0.930502
TRIM32	BMPR2	0.117200	0.117200	0.604949
UTP18	BMPR2	0.115300	0.115300	0.695577
BMPR2	WNT7B	0.050300	0.050300	0.948310
BPGM	CREB5	0.098900	0.098900	0.588473
DYNLL1	BPGM	0.051500	0.051500	0.980583
BPGM	EPHA1	0.504500	0.504500	0.836274
F2RL1	BPGM	0.209500	0.209500	0.743675
GNG10	BPGM	0.170200	0.170200	0.994712
BPGM	HDAC4	0.091300	0.091300	0.603505
IGFBP4	BPGM	0.281800	0.281800	0.992548
KRT1	BPGM	0.195900	0.195900	0.968862
BPGM	LSM1	0.069800	0.069800	0.656160
MAP2K3	BPGM	0.127200	0.127200	0.919811
MIA3	BPGM	0.122800	0.122800	0.775244
MPP1	BPGM	0.077400	0.077400	1.000000
MTMR6	BPGM	0.390100	0.390100	0.824917
BPGM	OVOL1	0.069100	0.069100	0.642547
PGF	BPGM	0.057300	0.057300	0.755672
PPIB	BPGM	0.090800	0.090800	0.702643
BPGM	PRKACA	0.090700	0.090700	0.770673
PRKCG	BPGM	0.304300	0.304300	0.989484
BPGM	PRR7	0.143300	0.143300	0.739009
RHOA	BPGM	0.091500	0.091500	0.927869
RHOF	BPGM	0.067600	0.067600	0.800296
RNF11	BPGM	0.061700	0.061700	0.954619
RPIA	BPGM	0.060800	0.060800	0.694079
SEMA3A	BPGM	0.059600	0.059600	0.793624
SLC25A37	BPGM	0.104900	0.104900	0.998093
BPGM	SLC29A1	0.474700	0.474700	0.729724
STK17B	BPGM	0.091600	0.091600	0.802402
BPGM	UTP18	0.081100	0.081100	0.556104
ZNF365	BPGM	0.097900	0.097900	0.830439
BZW2	BRCA1	0.132400	0.132400	0.617069
CASP6	BRCA1	0.060300	0.060300	0.927032
CCNB1	BRCA1	0.125000	0.125000	0.944000
CDK5	BRCA1	0.123900	0.123900	0.970944
CDK7	BRCA1	0.177500	0.177500	0.998873
COIL	BRCA1	0.068700	0.068700	0.978166
DHRS9	BRCA1	0.063300	0.063300	1.000000
DNM1L	BRCA1	0.058500	0.058500	0.994872
DNM3	BRCA1	0.067200	0.067200	0.974702
DYNC1LI2	BRCA1	0.055200	0.055200	0.940217
E2F5	BRCA1	0.151400	0.151400	0.996037
EPN3	BRCA1	0.072900	0.072900	0.872428
FGF1	BRCA1	0.659300	0.659300	0.794479
FGF7	BRCA1	0.087900	0.087900	0.921502
HLA-G	BRCA1	0.118700	0.118700	0.998315
BRCA1	HRAS	0.086200	0.086200	0.532483
IGFBP2	BRCA1	0.071000	0.071000	0.940845
IL1B	BRCA1	0.094200	0.094200	0.983015
KLK10	BRCA1	0.076900	0.076900	0.931079
BRCA1	KREMEN2	0.460000	0.460000	0.610652
LPXN	BRCA1	0.156600	0.156600	0.998084
BRCA1	MAPK13	0.058100	0.058100	0.614458
MAPKAPK5	BRCA1	0.499600	0.499600	0.994796
MN1	BRCA1	0.267300	0.267300	0.943883
PIK3C3	BRCA1	0.078000	0.078000	1.000000
PITPNA	BRCA1	0.060600	0.060600	0.965347
PLCG2	BRCA1	0.130700	0.130700	0.995409
PRKCZ	BRCA1	0.103500	0.103500	1.000000
RHOD	BRCA1	0.066300	0.066300	0.858220
RHOT1	BRCA1	0.608700	0.608700	0.864465
SF3A2	BRCA1	0.090800	0.090800	0.867841
SPAG5	BRCA1	0.595000	0.595000	0.606891
BRCA1	STEAP1	0.274200	0.274200	0.996353
BRCA1	TCEB1	0.263900	0.263900	0.817355
TGFA	BRCA1	0.052600	0.052600	0.963878
TIMM13	BRCA1	0.226400	0.226400	0.913428
VIM	BRCA1	0.102600	0.102600	0.999025
YWHAB	BRCA1	0.067200	0.067200	0.940476
BZW1	CABC1	0.236900	0.236900	0.962431
BZW1	CASP8	0.122600	0.122600	0.985318
CEBPB	BZW1	0.144400	0.144400	0.917590
CHST3	BZW1	0.065600	0.065600	0.949695
CSNK1A1	BZW1	0.204500	0.204500	0.888998
BZW1	DAZAP2	0.217600	0.217600	0.637408
BZW1	DUSP10	0.070300	0.070300	0.995733
DUSP5	BZW1	0.467600	0.467600	0.557956
BZW1	ELF1	0.228900	0.228900	0.573613
BZW1	ENTPD7	0.066700	0.066700	0.941529
BZW1	EPHB2	0.224000	0.224000	0.805804
BZW1	FOSL1	0.164900	0.164900	0.999394
BZW1	FZD5	0.063200	0.063200	0.987342
BZW1	GNA13	0.334100	0.334100	0.653098
GPX7	BZW1	0.069600	0.069600	0.981322
BZW1	HK2	0.109900	0.109900	1.000000
HSPA8	BZW1	0.750300	0.750300	0.820205
IGFBP7	BZW1	0.090600	0.090600	1.000000
ITGA5	BZW1	0.090400	0.090400	0.941372
KIAA0020	BZW1	0.488200	0.488200	0.955961
LPIN1	BZW1	0.075600	0.075600	0.875661
BZW1	LRP6	0.075400	0.075400	0.990716
BZW1	MAP3K2	0.068900	0.068900	0.952104
BZW1	MAP3K8	0.059700	0.059700	0.770519
MAT2A	BZW1	0.846200	0.846200	0.663200
MREG	BZW1	0.943100	0.943100	0.929806
BZW1	NEUROG1	0.096700	0.096700	0.984488
BZW1	NOL9	0.243400	0.243400	0.993837
BZW1	NOTCH1	0.113000	0.113000	0.521239
BZW1	PDIA3	0.188500	0.188500	0.937931
BZW1	PIK3R3	0.252600	0.252600	0.752177
BZW1	PKIA	0.052900	0.052900	0.994329
PRKCDBP	BZW1	0.129800	0.129800	0.960709
PRPF4B	BZW1	0.056100	0.056100	0.850267
RAB5A	BZW1	0.715200	0.715200	0.800755
BZW1	RHOA	0.406600	0.406600	0.661338
RNASE4	BZW1	0.330400	0.330400	0.697337
BZW1	SOX18	0.058100	0.058100	0.858864
STK16	BZW1	0.066600	0.066600	0.548048
TPM2	BZW1	0.055600	0.055600	0.933453
UBE2N	BZW1	0.267600	0.267600	0.573244
VIM	BZW1	0.131600	0.131600	0.983283
BZW1	WNT5B	0.102800	0.102800	0.993191
CCND3	BZW2	0.116800	0.116800	0.988014
BZW2	CDK4	0.260900	0.260900	0.835952
CDKN1A	BZW2	0.140000	0.140000	0.901429
CEBPA	BZW2	0.054600	0.054600	0.849817
CHST10	BZW2	0.088000	0.088000	0.903409
CLEC2B	BZW2	0.109900	0.109900	1.000000
CNIH4	BZW2	0.179700	0.179700	0.963829
EPHB4	BZW2	0.064900	0.064900	0.913713
FAM136A	BZW2	0.420200	0.420200	0.967158
BZW2	GNA12	0.172100	0.172100	0.547356
GNAI2	BZW2	0.099300	0.099300	0.946626
BZW2	GRB10	0.172000	0.172000	0.798256
HDAC2	BZW2	0.056300	0.056300	0.973357
HLA-G	BZW2	0.148000	0.148000	0.994595
IGFBP6	BZW2	0.055500	0.055500	0.870270
BZW2	ITGB1	0.064600	0.064600	0.996904
JAK1	BZW2	0.059800	0.059800	0.936455
BZW2	KCNK1	0.451500	0.451500	0.657586
KCTD5	BZW2	0.090600	0.090600	0.945916
KLHL7	BZW2	0.069800	0.069800	0.803725
LCP1	BZW2	0.357900	0.357900	1.000000
LOC92249	BZW2	0.065700	0.065700	0.986301
BZW2	ME1	0.083100	0.083100	0.954272
BZW2	MPHOSPH6	0.465400	0.465400	0.512033
BZW2	MYCN	0.836200	0.836200	0.889022
BZW2	MYL3	0.105700	0.105700	0.674551
PLD3	BZW2	0.062400	0.062400	0.910256
PPAP2A	BZW2	0.087300	0.087300	1.000000
PPP3CB	BZW2	0.051600	0.051600	0.670543
PTK2	BZW2	0.054700	0.054700	0.974406
PTPRE	BZW2	0.247400	0.247400	0.957963
RAB15	BZW2	0.187700	0.187700	0.889185
BZW2	RAC1	0.472700	0.472700	0.655172
RPL26L1	BZW2	0.055200	0.055200	0.864130
SET	BZW2	0.075200	0.075200	0.902926
SHB	BZW2	0.056100	0.056100	0.803922
SLC7A5	BZW2	0.054900	0.054900	0.932605
BZW2	SOX2	0.181200	0.181200	0.660596
TIMM13	BZW2	0.454100	0.454100	0.771416
TIMP1	BZW2	0.467100	0.467100	0.923571
TRIB3	BZW2	0.369100	0.369100	0.664860
TXNIP	BZW2	0.050200	0.050200	0.938247
UBE2C	BZW2	0.051100	0.051100	1.000000
BZW2	WNT7B	0.748500	0.748500	0.767535
YWHAQ	BZW2	0.143600	0.143600	0.993036
CHI3L1	CABC1	0.073500	0.073500	0.825850
CREB3L1	CABC1	0.055200	0.055200	0.733696
CRYAB	CABC1	0.080600	0.080600	0.995037
CSNK1E	CABC1	0.105100	0.105100	0.869648
CTPS	CABC1	0.057500	0.057500	0.994783
ELF5	CABC1	0.108900	0.108900	0.971534
ELOVL1	CABC1	0.078300	0.078300	0.994891
EML4	CABC1	0.054100	0.054100	0.776340
CABC1	ENTPD7	0.099400	0.099400	0.685111
CABC1	FA2H	0.080500	0.080500	0.913043
CABC1	FUT2	0.109400	0.109400	0.894881
FZD7	CABC1	0.107600	0.107600	0.998141
GDF15	CABC1	0.106000	0.106000	0.931132
GLS	CABC1	0.051600	0.051600	1.000000
GNA12	CABC1	0.105800	0.105800	0.516068
CABC1	GNAL	0.071700	0.071700	0.933054
GNB1	CABC1	0.088700	0.088700	0.977452
CABC1	HK2	0.306500	0.306500	0.991517
CABC1	HS2ST1	0.231900	0.231900	0.534713
CABC1	IL1F7	0.178600	0.178600	0.954647
INSR	CABC1	0.293500	0.293500	0.850085
CABC1	ITGB6	0.056000	0.056000	0.833929
CABC1	LRP5	0.162700	0.162700	0.561770
CABC1	MAPK6	0.075000	0.075000	0.597333
MYC	CABC1	0.942300	0.942300	0.884644
CABC1	NFIX	0.086800	0.086800	0.860599
NOTCH1	CABC1	0.291500	0.291500	0.730703
CABC1	NPC1	0.124400	0.124400	0.995177
PABPC3	CABC1	0.063500	0.063500	0.872441
PDIA3	CABC1	0.059600	0.059600	0.682886
PIK3R3	CABC1	0.060200	0.060200	0.833887
CABC1	PLCD1	0.151500	0.151500	0.867987
CABC1	PLCG1	0.106100	0.106100	0.835061
PODXL	CABC1	0.103800	0.103800	0.983622
PRKX	CABC1	0.188900	0.188900	0.879831
PRNP	CABC1	0.260300	0.260300	0.997311
CABC1	RAB22A	0.051800	0.051800	0.992278
CABC1	RAB5B	0.377300	0.377300	0.588921
RPL35	CABC1	0.284600	0.284600	0.902670
RPL36	CABC1	0.062800	0.062800	0.721338
RPS16	CABC1	0.067800	0.067800	0.718289
RRP9	CABC1	0.116800	0.116800	0.958048
CABC1	TAF1A	0.275500	0.275500	0.712523
THRB	CABC1	0.065500	0.065500	0.967939
TMEM158	CABC1	0.052300	0.052300	0.992352
UBE2N	CABC1	0.381200	0.381200	0.993179
VPS28	CABC1	0.243000	0.243000	0.858848
CEND1	CACNA1E	0.066800	0.066800	0.998503
CLK3	CACNA1E	0.489600	0.489600	0.699959
EIF4EBP1	CACNA1E	0.218400	0.218400	0.952381
ELK3	CACNA1E	0.057200	0.057200	0.930070
FGF3	CACNA1E	0.070700	0.070700	0.898161
FOXC2	CACNA1E	0.063200	0.063200	0.596519
FZD9	CACNA1E	0.125500	0.125500	0.932271
GNA15	CACNA1E	0.153200	0.153200	0.783943
CACNA1E	GPR153	0.059200	0.059200	0.988176
HSPA9	CACNA1E	0.105100	0.105100	0.881066
INE1	CACNA1E	0.199500	0.199500	0.983960
INF2	CACNA1E	0.183300	0.183300	0.973268
KCNJ5	CACNA1E	0.164500	0.164500	0.846201
KCTD12	CACNA1E	0.077900	0.077900	1.000000
CACNA1E	KLK12	0.060700	0.060700	0.960461
KLK3	CACNA1E	0.132400	0.132400	0.581571
LBX1	CACNA1E	0.139100	0.139100	0.918763
LYPLA2	CACNA1E	0.478900	0.478900	0.921696
MIA3	CACNA1E	0.430800	0.430800	0.935469
MYH14	CACNA1E	0.072200	0.072200	0.739612
NAB2	CACNA1E	0.054200	0.054200	0.913284
OBSCN	CACNA1E	0.176100	0.176100	0.927314
CACNA1E	OVOL1	0.058900	0.058900	0.962649
PLA2G6	CACNA1E	0.275500	0.275500	0.915426
PLCB3	CACNA1E	0.076200	0.076200	0.925197
PPP3CB	CACNA1E	0.059800	0.059800	0.991639
PRPF4B	CACNA1E	0.068300	0.068300	0.934114
PRSS22	CACNA1E	0.088800	0.088800	0.997748
RAP1A	CACNA1E	0.115800	0.115800	1.000000
RASA1	CACNA1E	0.070800	0.070800	0.961864
RXRG	CACNA1E	0.126100	0.126100	0.965900
SERPINB1	CACNA1E	0.073000	0.073000	1.000000
SLC25A37	CACNA1E	0.245500	0.245500	0.999593
SMAD2	CACNA1E	0.070100	0.070100	0.841655
SOCS5	CACNA1E	0.069400	0.069400	0.989914
SPATA2L	CACNA1E	0.505700	0.505700	0.595215
TNXB	CACNA1E	0.084100	0.084100	0.970273
TOP2B	CACNA1E	0.108500	0.108500	0.989862
TRIM32	CACNA1E	0.051300	0.051300	0.902534
CALB1	CACNA1I	0.051700	0.051700	0.547389
CACNA1I	CASP5	0.108900	0.108900	0.892562
CHST12	CACNA1I	0.058800	0.058800	0.569728
DHRS9	CACNA1I	0.079800	0.079800	0.969925
DNM1L	CACNA1I	0.233800	0.233800	0.953379
CACNA1I	DOCK9	0.050500	0.050500	0.964356
CACNA1I	DRD4	0.050800	0.050800	0.775591
EIF4E	CACNA1I	0.079500	0.079500	0.988679
EMG1	CACNA1I	0.138600	0.138600	0.955267
FERMT1	CACNA1I	0.213100	0.213100	0.995307
CACNA1I	FGF3	0.094600	0.094600	0.823467
FOXC2	CACNA1I	0.084300	0.084300	0.506524
GSTM3	CACNA1I	0.079200	0.079200	0.992424
HDAC2	CACNA1I	0.077500	0.077500	0.998710
HMGCR	CACNA1I	0.075700	0.075700	0.871863
CACNA1I	HS2ST1	0.084700	0.084700	0.940968
IL18	CACNA1I	0.061400	0.061400	0.969055
CACNA1I	JAK2	0.064300	0.064300	0.984448
KLK3	CACNA1I	0.112500	0.112500	0.506667
CACNA1I	MEGF6	0.206900	0.206900	0.545674
CACNA1I	MT1F	0.146100	0.146100	0.926762
CACNA1I	N4BP3	0.079900	0.079900	0.764706
NFIB	CACNA1I	0.225000	0.225000	0.767111
CACNA1I	PDE4C	0.083900	0.083900	0.997616
CACNA1I	PHLDA1	0.117000	0.117000	0.531624
CACNA1I	PHOX2A	0.080400	0.080400	1.000000
PIK3C3	CACNA1I	0.056600	0.056600	0.998233
PIP4K2A	CACNA1I	0.096300	0.096300	0.983385
PPIB	CACNA1I	0.118500	0.118500	0.691983
CACNA1I	PPP2R5B	0.052500	0.052500	0.994286
PRKAA1	CACNA1I	0.065700	0.065700	0.828006
PRSS22	CACNA1I	0.072100	0.072100	0.864078
RBM7	CACNA1I	0.070900	0.070900	0.939351
CACNA1I	RXRG	0.431400	0.431400	0.702364
SAA4	CACNA1I	0.058200	0.058200	0.929553
SALL2	CACNA1I	0.062700	0.062700	0.992026
CACNA1I	SH3GL1	0.108600	0.108600	0.883057
SPINK5	CACNA1I	0.071300	0.071300	0.816269
STAT4	CACNA1I	0.130400	0.130400	0.963957
CACNA1I	STX12	0.077300	0.077300	0.721863
TARS	CACNA1I	0.072000	0.072000	0.908333
TIMM13	CACNA1I	0.107400	0.107400	0.915270
TMPRSS11D	CACNA1I	0.651000	0.651000	0.929647
CACNA1I	TP53	0.069100	0.069100	0.759768
CACNA1I	TPM1	0.078000	0.078000	0.938462
UBE2D4	CACNA1I	0.803900	0.803900	0.549198
CACNA1I	WNT7B	0.089200	0.089200	1.000000
CHPF	CALB1	0.147300	0.147300	0.912424
CHST10	CALB1	0.064100	0.064100	0.992200
DHRS9	CALB1	0.117100	0.117100	0.996584
DHX9	CALB1	0.120500	0.120500	0.996680
DNAJA4	CALB1	0.270400	0.270400	0.994822
DYNC1LI2	CALB1	0.140700	0.140700	0.506752
EEF1E1	CALB1	0.173200	0.173200	0.919746
CALB1	EPHA4	0.165100	0.165100	0.944276
EWSR1	CALB1	0.067500	0.067500	0.798519
FGF5	CALB1	0.097600	0.097600	0.630123
GNAI3	CALB1	0.059100	0.059100	0.998308
GNG4	CALB1	0.180600	0.180600	0.542636
GPRIN2	CALB1	0.053000	0.053000	0.586792
CALB1	GSK3A	0.105200	0.105200	0.533270
HMGA2	CALB1	0.125200	0.125200	0.992013
CALB1	IL1A	0.090700	0.090700	0.527012
CALB1	IL1R1	0.080500	0.080500	0.918012
KRT34	CALB1	0.106700	0.106700	0.810684
CALB1	MAP2K5	0.072700	0.072700	0.786795
MAP3K1	CALB1	0.340500	0.340500	0.985609
MAPK14	CALB1	0.145400	0.145400	0.908528
CALB1	MYH14	0.093400	0.093400	0.707709
NFAT5	CALB1	0.054900	0.054900	0.890710
NOTCH2	CALB1	0.079800	0.079800	0.538847
CALB1	NPAS3	0.250900	0.250900	0.813870
PDE4C	CALB1	0.118700	0.118700	0.538332
CALB1	PDPK1	0.061900	0.061900	1.000000
PIK3R5	CALB1	0.362200	0.362200	0.999724
CALB1	PKIA	0.095700	0.095700	0.694880
CALB1	PPP1R12B	0.104400	0.104400	0.886973
PRSS3	CALB1	0.200400	0.200400	0.694611
CALB1	PTGS1	0.055300	0.055300	0.743219
RAD51L3	CALB1	0.480300	0.480300	0.994170
CALB1	RAF1	0.080000	0.080000	0.655000
CALB1	RORA	0.056100	0.056100	0.720143
CALB1	RXRA	0.151200	0.151200	0.998016
RXRB	CALB1	0.295000	0.295000	0.722373
SAA4	CALB1	0.139700	0.139700	0.984968
SGCA	CALB1	0.081300	0.081300	0.533825
SMAD5	CALB1	0.091300	0.091300	0.982475
CALB1	SOX1	0.413400	0.413400	0.865747
CALB1	SOX17	0.066800	0.066800	0.736527
STAT4	CALB1	0.148400	0.148400	0.997305
CALB1	STX1A	0.058400	0.058400	0.609589
SYNGR4	CALB1	0.347700	0.347700	0.985332
TMPRSS11D	CALB1	0.201700	0.201700	0.999504
CALB1	TRIB1	0.091000	0.091000	0.663736
VAC14	CALB1	0.062200	0.062200	0.905145
WBP4	CALB1	0.052900	0.052900	0.975425
ZBED2	CALB1	0.136800	0.136800	0.956871
CCNE1	CALML5	0.059000	0.059000	1.000000
CALML5	CKB	0.122800	0.122800	0.750814
CRYAB	CALML5	0.117700	0.117700	0.995752
CSTB	CALML5	0.208900	0.208900	0.976544
DHCR7	CALML5	0.118100	0.118100	0.946655
E2F3	CALML5	0.137400	0.137400	0.999272
EGFR	CALML5	0.223900	0.223900	0.998213
CALML5	ELF3	0.069400	0.069400	0.547550
ELF5	CALML5	0.098400	0.098400	0.987805
EMP1	CALML5	0.162500	0.162500	0.928000
EPHB4	CALML5	0.113500	0.113500	0.867841
FADS2	CALML5	0.186500	0.186500	0.942627
GAL	CALML5	0.081900	0.081900	0.962149
GLI3	CALML5	0.101100	0.101100	0.993076
HSPA14	CALML5	0.541900	0.541900	0.992803
ITPR3	CALML5	0.487300	0.487300	0.891032
KCNG1	CALML5	0.266900	0.266900	0.548145
KCNN4	CALML5	0.073100	0.073100	1.000000
KLK10	CALML5	0.107500	0.107500	0.958140
KRT14	CALML5	0.112300	0.112300	1.000000
KRT16	CALML5	0.505800	0.505800	0.938909
KRT5	CALML5	0.066400	0.066400	0.996988
LPIN1	CALML5	0.540100	0.540100	0.995742
CALML5	MAP3K2	0.082900	0.082900	0.640531
MLPH	CALML5	0.185000	0.185000	1.000000
MTHFD2	CALML5	0.083900	0.083900	0.989273
MYO10	CALML5	0.141500	0.141500	0.773852
NDRG1	CALML5	0.117100	0.117100	0.967549
NET1	CALML5	0.081300	0.081300	0.902829
NFIB	CALML5	0.119400	0.119400	0.942211
NRIP1	CALML5	0.120900	0.120900	0.986766
CALML5	NRIP3	0.158900	0.158900	0.550031
PFDN2	CALML5	0.152900	0.152900	0.998692
PLAT	CALML5	0.071400	0.071400	0.997199
CALML5	PLCB4	0.088600	0.088600	0.553047
PLK1	CALML5	0.085700	0.085700	0.997666
PSAT1	CALML5	0.187400	0.187400	0.995197
CALML5	S100P	0.849700	0.849700	0.744027
SERPINB5	CALML5	0.254900	0.254900	1.000000
SFN	CALML5	0.220200	0.220200	0.855586
SLC16A6	CALML5	0.063000	0.063000	0.993651
SLC7A5	CALML5	0.051800	0.051800	0.998069
SLPI	CALML5	0.304500	0.304500	0.977668
TAGLN2	CALML5	0.108500	0.108500	0.969585
TCEAL1	CALML5	0.138100	0.138100	0.975380
TCF7L1	CALML5	0.083000	0.083000	1.000000
TFF1	CALML5	0.206500	0.206500	0.999031
TM4SF1	CALML5	0.113400	0.113400	0.878307
CALML5	ZNF750	0.260500	0.260500	0.591555
CSNK1A1	CAMKK2	0.352000	0.352000	0.997159
DHX9	CAMKK2	0.080900	0.080900	0.959209
DNAJA4	CAMKK2	0.055500	0.055500	1.000000
DNM3	CAMKK2	0.164600	0.164600	0.932564
FGF7	CAMKK2	0.055400	0.055400	0.967509
GALK1	CAMKK2	0.066200	0.066200	0.986405
CAMKK2	GPR153	0.199900	0.199900	0.540270
GPRIN2	CAMKK2	0.149400	0.149400	0.994645
GRK6	CAMKK2	0.076900	0.076900	0.880364
HBEGF	CAMKK2	0.100600	0.100600	0.993042
HOPX	CAMKK2	0.053100	0.053100	0.909605
HS3ST2	CAMKK2	0.168100	0.168100	0.997620
IL1F9	CAMKK2	0.065700	0.065700	0.998478
IQSEC2	CAMKK2	0.176000	0.176000	0.753409
ITGA2	CAMKK2	0.072300	0.072300	0.944675
ITGB6	CAMKK2	0.050200	0.050200	0.946215
KLK8	CAMKK2	0.136600	0.136600	0.991215
MAP3K11	CAMKK2	0.182600	0.182600	0.996714
MAPKAPK5	CAMKK2	0.447900	0.447900	0.996874
MLX	CAMKK2	0.093000	0.093000	0.978495
PTMA	CAMKK2	0.190400	0.190400	0.999475
PTPN11	CAMKK2	0.122000	0.122000	0.700000
RAB5A	CAMKK2	0.236100	0.236100	0.995341
CAMKK2	RB1	0.071600	0.071600	0.787709
